session_id,timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,pitch,roll,yaw,latitude,longitude,altitude,speed,accuracy,heartRate,spo2,pressure,activity
SESSION_20260901_205752_B498,1788276473831,0.23702596,-0.36870706,9.524135,-0.008552114,-0.002443461,0.0,1.8220302,-1.3662508,-11.219305,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276473831,0.23702596,-0.36870706,9.524135,-0.008552114,-0.002443461,0.0,1.8224891,-1.3579016,-11.22024,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276473851,0.25139117,-0.33279404,9.428367,-0.008552114,-0.002443461,0.0,1.8224891,-1.3579016,-11.22024,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276473851,0.25139117,-0.33279404,9.428367,-0.008552114,-0.002443461,0.0,1.8224891,-1.3579016,-11.22024,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276473851,0.25139117,-0.33279404,9.428367,-0.008552114,-0.002443461,0.0,1.8302056,-1.3566756,-11.220748,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276473871,0.1436521,-0.29927522,9.473856,-0.008552114,-0.002443461,0.0,1.8302056,-1.3566756,-11.220748,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276473871,0.1436521,-0.29927522,9.473856,-0.007330383,-0.002443461,0.0,1.8302056,-1.3566756,-11.220748,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276473871,0.1436521,-0.29927522,9.473856,-0.007330383,-0.002443461,0.0,1.8396634,-1.3579297,-11.221209,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276473891,0.21547815,-0.24420857,9.533711,-0.007330383,-0.002443461,0.0,1.8396634,-1.3579297,-11.221209,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276473891,0.21547815,-0.24420857,9.533711,-0.009773844,-0.0036651916,0.0012217305,1.8396634,-1.3579297,-11.221209,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276473891,0.21547815,-0.24420857,9.533711,-0.009773844,-0.0036651916,0.0012217305,1.8481576,-1.3588264,-11.22111,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276473911,0.19632454,-0.23223756,9.55047,-0.009773844,-0.0036651916,0.0012217305,1.8481576,-1.3588264,-11.22111,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276473911,0.19632454,-0.23223756,9.55047,-0.008552114,-0.0036651916,0.0,1.8481576,-1.3588264,-11.22111,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276473911,0.19632454,-0.23223756,9.55047,-0.008552114,-0.0036651916,0.0,1.8592539,-1.3626822,-11.221625,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276473931,0.19393034,-0.24899697,9.548077,-0.008552114,-0.0036651916,0.0,1.8592539,-1.3626822,-11.221625,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276473931,0.19393034,-0.24899697,9.548077,-0.008552114,-0.002443461,0.0012217305,1.8592539,-1.3626822,-11.221625,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276473931,0.19393034,-0.24899697,9.548077,-0.008552114,-0.002443461,0.0012217305,1.8661834,-1.364079,-11.221416,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276473951,0.20829555,-0.3854665,9.555259,-0.008552114,-0.002443461,0.0012217305,1.8661834,-1.364079,-11.221416,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276473951,0.20829555,-0.3854665,9.555259,-0.008552114,-0.002443461,0.0012217305,1.8661834,-1.364079,-11.221416,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276473951,0.20829555,-0.3854665,9.555259,-0.008552114,-0.002443461,0.0012217305,1.8723171,-1.3606921,-11.222784,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276473971,0.19153613,-0.260968,9.569624,-0.008552114,-0.002443461,0.0012217305,1.8723171,-1.3606921,-11.222784,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276473971,0.19153613,-0.260968,9.569624,-0.007330383,-0.0036651916,0.0,1.8723171,-1.3606921,-11.222784,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276473971,0.19153613,-0.260968,9.569624,-0.007330383,-0.0036651916,0.0,1.8888372,-1.356412,-11.223609,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276473991,0.20111294,-0.36870706,9.524135,-0.007330383,-0.0036651916,0.0,1.8888372,-1.356412,-11.223609,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276473991,0.20111294,-0.36870706,9.524135,-0.007330383,-0.0036651916,0.0012217305,1.8888372,-1.356412,-11.223609,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276473991,0.20111294,-0.36870706,9.524135,-0.007330383,-0.0036651916,0.0012217305,1.9014233,-1.3555132,-11.224177,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474012,0.31603462,-0.30645782,9.509769,-0.007330383,-0.0036651916,0.0012217305,1.9014233,-1.3555132,-11.224177,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474012,0.31603462,-0.30645782,9.509769,-0.008552114,-0.0036651916,0.0,1.9014233,-1.3555132,-11.224177,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474012,0.31603462,-0.30645782,9.509769,-0.008552114,-0.0036651916,0.0,1.9141327,-1.3557432,-11.225544,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474032,0.11971009,-0.2681506,9.497798,-0.008552114,-0.0036651916,0.0,1.9141327,-1.3557432,-11.225544,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474032,0.11971009,-0.2681506,9.497798,-0.008552114,-0.002443461,0.0012217305,1.9141327,-1.3557432,-11.225544,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474032,0.11971009,-0.2681506,9.497798,-0.008552114,-0.002443461,0.0012217305,1.9250333,-1.3599682,-11.225832,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474052,0.23942018,-0.29927522,9.500193,-0.008552114,-0.002443461,0.0012217305,1.9250333,-1.3599682,-11.225832,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474052,0.23942018,-0.29927522,9.500193,-0.007330383,-0.0036651916,0.0,1.9250333,-1.3599682,-11.225832,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474052,0.23942018,-0.29927522,9.500193,-0.007330383,-0.0036651916,0.0,1.9330417,-1.3604281,-11.227119,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474072,0.12449849,-0.2705448,9.564836,-0.007330383,-0.0036651916,0.0,1.9330417,-1.3604281,-11.227119,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474072,0.12449849,-0.2705448,9.564836,-0.008552114,-0.0036651916,0.0012217305,1.9330417,-1.3604281,-11.227119,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474072,0.12449849,-0.2705448,9.564836,-0.008552114,-0.0036651916,0.0012217305,1.9381347,-1.3630397,-11.227026,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474092,0.22266077,-0.2896984,9.634268,-0.008552114,-0.0036651916,0.0012217305,1.9381347,-1.3630397,-11.227026,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474092,0.22266077,-0.2896984,9.634268,-0.008552114,-0.0036651916,0.0012217305,1.9381347,-1.3630397,-11.227026,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474092,0.22266077,-0.2896984,9.634268,-0.008552114,-0.0036651916,0.0012217305,1.9410746,-1.3623985,-11.2275915,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474112,0.19393034,-0.46686932,9.543288,-0.008552114,-0.0036651916,0.0012217305,1.9410746,-1.3623985,-11.2275915,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474112,0.19393034,-0.46686932,9.543288,-0.008552114,-0.0036651916,0.0012217305,1.9410746,-1.3623985,-11.2275915,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474112,0.19393034,-0.46686932,9.543288,-0.008552114,-0.0036651916,0.0012217305,1.9412662,-1.365354,-11.228803,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474132,0.2777274,-0.2801216,9.555259,-0.008552114,-0.0036651916,0.0012217305,1.9412662,-1.365354,-11.228803,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474132,0.2777274,-0.2801216,9.555259,-0.008552114,-0.002443461,0.0012217305,1.9412662,-1.365354,-11.228803,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474132,0.2777274,-0.2801216,9.555259,-0.008552114,-0.002443461,0.0012217305,1.9474835,-1.3663379,-11.229992,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474152,0.21547815,-0.29927522,9.540894,-0.008552114,-0.002443461,0.0012217305,1.9474835,-1.3663379,-11.229992,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474152,0.21547815,-0.29927522,9.540894,-0.007330383,-0.002443461,0.0012217305,1.9474835,-1.3663379,-11.229992,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474152,0.21547815,-0.29927522,9.540894,-0.007330383,-0.002443461,0.0012217305,1.9479178,-1.368234,-11.231228,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474172,0.25378537,-0.33279404,9.543288,-0.007330383,-0.002443461,0.0012217305,1.9479178,-1.368234,-11.231228,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474172,0.25378537,-0.33279404,9.543288,-0.008552114,-0.002443461,0.0,1.9479178,-1.368234,-11.231228,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474172,0.25378537,-0.33279404,9.543288,-0.008552114,-0.002443461,0.0,1.9473181,-1.3690895,-11.2317915,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474192,0.15562311,-0.2873042,9.600749,-0.008552114,-0.002443461,0.0,1.9473181,-1.3690895,-11.2317915,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474192,0.15562311,-0.2873042,9.600749,-0.007330383,-0.002443461,0.0012217305,1.9473181,-1.3690895,-11.2317915,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474192,0.15562311,-0.2873042,9.600749,-0.007330383,-0.002443461,0.0012217305,1.9502583,-1.3697255,-11.231641,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474212,0.16519992,-0.25378537,9.548077,-0.007330383,-0.002443461,0.0012217305,1.9502583,-1.3697255,-11.231641,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474212,0.16519992,-0.25378537,9.548077,-0.008552114,-0.0036651916,0.0012217305,1.9502583,-1.3697255,-11.231641,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474212,0.16519992,-0.25378537,9.548077,-0.008552114,-0.0036651916,0.0012217305,1.9494704,-1.366209,-11.233082,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474232,0.25378537,-0.29927522,9.591172,-0.008552114,-0.0036651916,0.0012217305,1.9494704,-1.366209,-11.233082,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474232,0.25378537,-0.29927522,9.591172,-0.009773844,-0.0036651916,0.0012217305,1.9494704,-1.366209,-11.233082,14.4594584,75.9239489,519.0999755859375,0.012917668,32.099,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474232,0.25378537,-0.29927522,9.591172,-0.009773844,-0.0036651916,0.0012217305,1.9432517,-1.3578118,-11.234667,14.4594584,75.9239489,519.0999755859375,0.012917668,32.099,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474252,0.272939,-0.29209262,9.555259,-0.009773844,-0.0036651916,0.0012217305,1.9432517,-1.3578118,-11.234667,14.4594584,75.9239489,519.0999755859375,0.012917668,32.099,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474252,0.272939,-0.29209262,9.555259,-0.008552114,-0.0036651916,0.0,1.9432517,-1.3578118,-11.234667,14.4594584,75.9239489,519.0999755859375,0.012917668,32.099,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474252,0.272939,-0.29209262,9.555259,-0.008552114,-0.0036651916,0.0,1.9396875,-1.3565273,-11.235982,14.4594584,75.9239489,519.0999755859375,0.012917668,32.099,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474272,0.23223756,-0.17717093,9.497798,-0.008552114,-0.0036651916,0.0,1.9396875,-1.3565273,-11.235982,14.4594584,75.9239489,519.0999755859375,0.012917668,32.099,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474272,0.23223756,-0.17717093,9.497798,-0.007330383,-0.002443461,0.0012217305,1.9396875,-1.3565273,-11.235982,14.4594584,75.9239489,519.0999755859375,0.012917668,32.099,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474272,0.23223756,-0.17717093,9.497798,-0.007330383,-0.002443461,0.0012217305,1.9369974,-1.3595492,-11.236426,14.4594584,75.9239489,519.0999755859375,0.012917668,32.099,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474292,0.23463176,-0.40940848,9.473856,-0.007330383,-0.002443461,0.0012217305,1.9369974,-1.3595492,-11.236426,14.4594584,75.9239489,519.0999755859375,0.012917668,32.099,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474292,0.23463176,-0.40940848,9.473856,-0.008552114,-0.0036651916,0.0012217305,1.9369974,-1.3595492,-11.236426,14.4594584,75.9239489,519.0999755859375,0.012917668,32.099,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474292,0.23463176,-0.40940848,9.473856,-0.008552114,-0.0036651916,0.0012217305,1.9195704,-1.3637867,-11.236885,14.4594584,75.9239489,519.0999755859375,0.012917668,32.099,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474312,0.20829555,-0.2825158,9.488221,-0.008552114,-0.0036651916,0.0012217305,1.9195704,-1.3637867,-11.236885,14.4594584,75.9239489,519.0999755859375,0.012917668,32.099,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474312,0.20829555,-0.2825158,9.488221,-0.008552114,-0.0036651916,0.0,1.9195704,-1.3637867,-11.236885,14.4594584,75.9239489,519.0999755859375,0.012917668,32.099,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474312,0.20829555,-0.2825158,9.488221,-0.008552114,-0.0036651916,0.0,1.9198027,-1.3695054,-11.237942,14.4594584,75.9239489,519.0999755859375,0.012917668,32.099,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474332,0.30406362,-0.30166942,9.557653,-0.008552114,-0.0036651916,0.0,1.9198027,-1.3695054,-11.237942,14.4594584,75.9239489,519.0999755859375,0.012917668,32.099,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474332,0.30406362,-0.30166942,9.557653,-0.008552114,-0.002443461,0.0012217305,1.9198027,-1.3695054,-11.237942,14.4594584,75.9239489,519.0999755859375,0.012917668,32.099,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474332,0.30406362,-0.30166942,9.557653,-0.008552114,-0.002443461,0.0012217305,1.9210876,-1.3754784,-11.238297,14.4594584,75.9239489,519.0999755859375,0.012917668,32.099,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474352,0.23223756,-0.28491,9.519346,-0.008552114,-0.002443461,0.0012217305,1.9210876,-1.3754784,-11.238297,14.4594584,75.9239489,519.0999755859375,0.012917668,32.099,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474352,0.23223756,-0.28491,9.519346,-0.007330383,-0.002443461,0.0012217305,1.9210876,-1.3754784,-11.238297,14.4594584,75.9239489,519.0999755859375,0.012917668,32.099,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474352,0.23223756,-0.28491,9.519346,-0.007330383,-0.002443461,0.0012217305,1.9255522,-1.3833258,-11.238706,14.4594584,75.9239489,519.0999755859375,0.012917668,32.099,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474372,0.2681506,-0.25617957,9.5385,-0.007330383,-0.002443461,0.0012217305,1.9255522,-1.3833258,-11.238706,14.4594584,75.9239489,519.0999755859375,0.012917668,32.099,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474372,0.2681506,-0.25617957,9.5385,-0.008552114,-0.002443461,0.0012217305,1.9255522,-1.3833258,-11.238706,14.4594584,75.9239489,519.0999755859375,0.012917668,32.099,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474372,0.2681506,-0.25617957,9.5385,-0.008552114,-0.002443461,0.0012217305,1.931299,-1.3878219,-11.239148,14.4594584,75.9239489,519.0999755859375,0.012917668,32.099,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474392,0.2705448,-0.2657564,9.548077,-0.008552114,-0.002443461,0.0012217305,1.931299,-1.3878219,-11.239148,14.4594584,75.9239489,519.0999755859375,0.012917668,32.099,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474392,0.2705448,-0.2657564,9.548077,-0.008552114,-0.002443461,0.0012217305,1.931299,-1.3878219,-11.239148,14.4594584,75.9239489,519.0999755859375,0.012917668,32.099,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474392,0.2705448,-0.2657564,9.548077,-0.008552114,-0.002443461,0.0012217305,1.9319105,-1.3926948,-11.24033,14.4594584,75.9239489,519.0999755859375,0.012917668,32.099,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474412,0.19393034,-0.29688102,9.61272,-0.008552114,-0.002443461,0.0012217305,1.9319105,-1.3926948,-11.24033,14.4594584,75.9239489,519.0999755859375,0.012917668,32.099,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474412,0.19393034,-0.29688102,9.61272,-0.007330383,-0.002443461,0.0,1.9319105,-1.3926948,-11.24033,14.4594584,75.9239489,519.0999755859375,0.012917668,32.099,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474412,0.19393034,-0.29688102,9.61272,-0.007330383,-0.002443461,0.0,1.9217049,-1.3954185,-11.24074,14.4594584,75.9239489,519.0999755859375,0.012917668,32.099,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474433,0.19393034,-0.29688102,9.61272,-0.007330383,-0.002443461,0.0,1.9123296,-1.393683,-11.241336,14.4594584,75.9239489,519.0999755859375,0.012917668,32.099,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474433,0.2681506,-0.24660277,9.574412,-0.007330383,-0.002443461,0.0,1.9123296,-1.393683,-11.241336,14.4594584,75.9239489,519.0999755859375,0.012917668,32.099,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474433,0.2681506,-0.24660277,9.574412,-0.008552114,-0.0036651916,0.0012217305,1.9123296,-1.393683,-11.241336,14.4594584,75.9239489,519.0999755859375,0.012917668,32.099,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474453,0.2681506,-0.24660277,9.574412,-0.008552114,-0.0036651916,0.0012217305,1.9044098,-1.3984725,-11.24249,14.4594584,75.9239489,519.0999755859375,0.012917668,32.099,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474453,0.31603462,-0.31364042,9.512163,-0.008552114,-0.0036651916,0.0012217305,1.9044098,-1.3984725,-11.24249,14.4594584,75.9239489,519.0999755859375,0.012917668,32.099,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474453,0.31603462,-0.31364042,9.512163,-0.008552114,-0.0036651916,0.0,1.9044098,-1.3984725,-11.24249,14.4594584,75.9239489,519.0999755859375,0.012917668,32.099,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474473,0.31603462,-0.31364042,9.512163,-0.008552114,-0.0036651916,0.0,1.908433,-1.4041774,-11.242826,14.4594584,75.9239489,519.0999755859375,0.012917668,32.099,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474473,0.23463176,-0.20111294,9.514558,-0.008552114,-0.0036651916,0.0,1.908433,-1.4041774,-11.242826,14.4594584,75.9239489,519.0999755859375,0.012917668,32.099,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474473,0.23463176,-0.20111294,9.514558,-0.008552114,-0.002443461,0.0012217305,1.908433,-1.4041774,-11.242826,14.4594584,75.9239489,519.0999755859375,0.012917668,32.099,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474493,0.23463176,-0.20111294,9.514558,-0.008552114,-0.002443461,0.0012217305,1.9115913,-1.406843,-11.244018,14.4594584,75.9239489,519.0999755859375,0.012917668,32.099,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474493,0.31603462,-0.260968,9.481039,-0.008552114,-0.002443461,0.0012217305,1.9115913,-1.406843,-11.244018,14.4594584,75.9239489,519.0999755859375,0.012917668,32.099,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474493,0.31603462,-0.260968,9.481039,-0.008552114,-0.002443461,0.0012217305,1.9115913,-1.406843,-11.244018,14.4594584,75.9239489,519.0999755859375,0.012917668,32.099,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474513,0.1436521,-0.2633622,9.5385,-0.008552114,-0.002443461,0.0012217305,1.9115913,-1.406843,-11.244018,14.4594584,75.9239489,519.0999755859375,0.012917668,32.099,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474513,0.1436521,-0.2633622,9.5385,-0.008552114,-0.0036651916,0.0,1.9115913,-1.406843,-11.244018,14.4594584,75.9239489,519.0999755859375,0.012917668,32.099,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474513,0.1436521,-0.2633622,9.5385,-0.008552114,-0.0036651916,0.0,1.9134617,-1.4117198,-11.244501,14.4594584,75.9239489,519.0999755859375,0.012917668,32.099,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474533,0.272939,-0.23223756,9.502586,-0.008552114,-0.0036651916,0.0,1.9134617,-1.4117198,-11.244501,14.4594584,75.9239489,519.0999755859375,0.012917668,32.099,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474533,0.272939,-0.23223756,9.502586,-0.008552114,-0.002443461,0.0012217305,1.9134617,-1.4117198,-11.244501,14.4594584,75.9239489,519.0999755859375,0.012917668,32.099,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474533,0.272939,-0.23223756,9.502586,-0.008552114,-0.002443461,0.0012217305,1.9095092,-1.412446,-11.244991,14.4594584,75.9239489,519.0999755859375,0.012917668,32.099,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474553,0.23223756,-0.24420857,9.619903,-0.008552114,-0.002443461,0.0012217305,1.9095092,-1.412446,-11.244991,14.4594584,75.9239489,519.0999755859375,0.012917668,32.099,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474553,0.23223756,-0.24420857,9.619903,-0.007330383,-0.0036651916,0.0,1.9095092,-1.412446,-11.244991,14.4594584,75.9239489,519.0999755859375,0.012917668,32.099,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474553,0.23223756,-0.24420857,9.619903,-0.007330383,-0.0036651916,0.0,1.8996229,-1.4149048,-11.24551,14.4594584,75.9239489,519.0999755859375,0.012917668,32.099,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474573,0.15322891,-0.34237084,9.572019,-0.007330383,-0.0036651916,0.0,1.8996229,-1.4149048,-11.24551,14.4594584,75.9239489,519.0999755859375,0.012917668,32.099,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474573,0.15322891,-0.34237084,9.572019,-0.008552114,-0.0036651916,0.0,1.8996229,-1.4149048,-11.24551,14.4594584,75.9239489,519.0999755859375,0.012917668,32.099,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474573,0.15322891,-0.34237084,9.572019,-0.008552114,-0.0036651916,0.0,1.8958781,-1.4166592,-11.245298,14.4594584,75.9239489,519.0999755859375,0.012917668,32.099,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474593,0.21068975,-0.24660277,9.528923,-0.008552114,-0.0036651916,0.0,1.8958781,-1.4166592,-11.245298,14.4594584,75.9239489,519.0999755859375,0.012917668,32.099,-1.0,0.0,0.0,STANDING
SESSION_20260901_205752_B498,1788276474593,0.21068975,-0.24660277,9.528923,-0.008552114,-0.0036651916,0.0012217305,1.8958781,-1.4166592,-11.245298,14.4594584,75.9239489,519.0999755859375,0.012917668,32.099,-1.0,0.0,0.0,STANDING
